index_code,trade_date,con_code,weight,asof_date
000905.SH,20150130,000656.SZ,0.3,20150201
000905.SH,20150130,002073.SZ,0.3,20150201
000905.SH,20150130,000777.SZ,0.3,20150201
000905.SH,20150130,600138.SH,0.3,20150201
000905.SH,20150130,600805.SH,0.29,20150201
000905.SH,20150130,600517.SH,0.29,20150201
000905.SH,20150130,600675.SH,0.29,20150201
000905.SH,20150130,601519.SH,0.29,20150201
000905.SH,20150130,002271.SZ,0.29,20150201
000905.SH,20150130,600557.SH,0.29,20150201
000905.SH,20150130,002092.SZ,0.29,20150201
000905.SH,20150130,300144.SZ,0.29,20150201
000905.SH,20150130,600759.SH,0.29,20150201
000905.SH,20150130,002440.SZ,0.29,20150201
000905.SH,20150130,002701.SZ,0.29,20150201
000905.SH,20150130,000528.SZ,0.28,20150201
000905.SH,20150130,600325.SH,0.28,20150201
000905.SH,20150130,002437.SZ,0.28,20150201
000905.SH,20150130,002005.SZ,0.28,20150201
000905.SH,20150130,002424.SZ,0.28,20150201
000905.SH,20150130,600611.SH,0.28,20150201
000905.SH,20150130,600125.SH,0.28,20150201
000905.SH,20150130,600240.SH,0.28,20150201
000905.SH,20150130,002340.SZ,0.28,20150201
000905.SH,20150130,600200.SH,0.28,20150201
000905.SH,20150130,002063.SZ,0.27,20150201
000905.SH,20150130,600582.SH,0.27,20150201
000905.SH,20150130,002223.SZ,0.27,20150201
000905.SH,20150130,000690.SZ,0.27,20150201
000905.SH,20150130,000550.SZ,0.27,20150201
000905.SH,20150130,601002.SH,0.27,20150201
000905.SH,20150130,601012.SH,0.27,20150201
000905.SH,20150130,002285.SZ,0.27,20150201
000905.SH,20150130,600175.SH,0.26,20150201
000905.SH,20150130,000671.SZ,0.26,20150201
000905.SH,20150130,002573.SZ,0.26,20150201
000905.SH,20150130,600478.SH,0.26,20150201
000905.SH,20150130,600422.SH,0.26,20150201
000905.SH,20150130,600259.SH,0.26,20150201
000905.SH,20150130,002155.SZ,0.26,20150201
000905.SH,20150130,000031.SZ,0.26,20150201
000905.SH,20150130,600062.SH,0.26,20150201
000905.SH,20150130,000652.SZ,0.26,20150201
000905.SH,20150130,600770.SH,0.26,20150201
000905.SH,20150130,600021.SH,0.26,20150201
000905.SH,20150130,600161.SH,0.26,20150201
000905.SH,20150130,000050.SZ,0.26,20150201
000905.SH,20150130,600151.SH,0.26,20150201
000905.SH,20150130,002004.SZ,0.26,20150201
000905.SH,20150130,000988.SZ,0.26,20150201
000905.SH,20150130,000566.SZ,0.25,20150201
000905.SH,20150130,600409.SH,0.25,20150201
000905.SH,20150130,002368.SZ,0.25,20150201
000905.SH,20150130,300134.SZ,0.25,20150201
000905.SH,20150130,600110.SH,0.25,20150201
000905.SH,20150130,600978.SH,0.25,20150201
000905.SH,20150130,300147.SZ,0.25,20150201
000905.SH,20150130,600017.SH,0.25,20150201
000905.SH,20150130,000975.SZ,0.24,20150201
000905.SH,20150130,000415.SZ,0.24,20150201
000905.SH,20150130,000735.SZ,0.24,20150201
000905.SH,20150130,600216.SH,0.24,20150201
000905.SH,20150130,000088.SZ,0.24,20150201
000905.SH,20150130,000786.SZ,0.24,20150201
000905.SH,20150130,600426.SH,0.24,20150201
000905.SH,20150130,600835.SH,0.24,20150201
000905.SH,20150130,000612.SZ,0.23,20150201
000905.SH,20150130,000616.SZ,0.23,20150201
000905.SH,20150130,002219.SZ,0.23,20150201
000905.SH,20150130,002018.SZ,0.23,20150201
000905.SH,20150130,000848.SZ,0.23,20150201
000905.SH,20150130,601001.SH,0.23,20150201
000905.SH,20150130,600171.SH,0.23,20150201
000905.SH,20150130,000680.SZ,0.23,20150201
000905.SH,20150130,600120.SH,0.23,20150201
000905.SH,20150130,600270.SH,0.23,20150201
000905.SH,20150130,002428.SZ,0.23,20150201
000905.SH,20150130,600098.SH,0.23,20150201
000905.SH,20150130,600654.SH,0.23,20150201
000905.SH,20150130,600797.SH,0.23,20150201
000905.SH,20150130,002191.SZ,0.23,20150201
000905.SH,20150130,600366.SH,0.23,20150201
000905.SH,20150130,600432.SH,0.23,20150201
000905.SH,20150130,002299.SZ,0.23,20150201
000905.SH,20150130,600521.SH,0.23,20150201
000905.SH,20150130,601717.SH,0.22,20150201
000905.SH,20150130,600747.SH,0.22,20150201
000905.SH,20150130,600183.SH,0.22,20150201
000905.SH,20150130,300202.SZ,0.22,20150201
000905.SH,20150130,600056.SH,0.22,20150201
000905.SH,20150130,000422.SZ,0.22,20150201
000905.SH,20150130,600458.SH,0.22,20150201
000905.SH,20150130,600284.SH,0.22,20150201
000905.SH,20150130,600160.SH,0.22,20150201
000905.SH,20150130,600572.SH,0.22,20150201
000905.SH,20150130,000732.SZ,0.22,20150201
000905.SH,20150130,002106.SZ,0.22,20150201
000905.SH,20150130,601666.SH,0.22,20150201
000905.SH,20150130,000006.SZ,0.21,20150201
000905.SH,20150130,600720.SH,0.21,20150201
000905.SH,20150130,002048.SZ,0.21,20150201
000905.SH,20150130,000028.SZ,0.21,20150201
000905.SH,20150130,000090.SZ,0.21,20150201
000905.SH,20150130,600704.SH,0.21,20150201
000905.SH,20150130,000816.SZ,0.21,20150201
000905.SH,20150130,601311.SH,0.21,20150201
000905.SH,20150130,600067.SH,0.21,20150201
000905.SH,20150130,002273.SZ,0.21,20150201
000905.SH,20150130,000959.SZ,0.21,20150201
000905.SH,20150130,000926.SZ,0.21,20150201
000905.SH,20150130,001696.SZ,0.21,20150201
000905.SH,20150130,600761.SH,0.21,20150201
000905.SH,20150130,600198.SH,0.21,20150201
000905.SH,20150130,600651.SH,0.21,20150201
000905.SH,20150130,600064.SH,0.21,20150201
000905.SH,20150130,600122.SH,0.21,20150201
000905.SH,20150130,002508.SZ,0.21,20150201
000905.SH,20150130,000933.SZ,0.21,20150201
000905.SH,20150130,600639.SH,0.21,20150201
000905.SH,20150130,000685.SZ,0.21,20150201
000905.SH,20150130,000543.SZ,0.21,20150201
000905.SH,20150130,002690.SZ,0.21,20150201
000905.SH,20150130,002179.SZ,0.21,20150201
000905.SH,20150130,600894.SH,0.2,20150201
000905.SH,20150130,600416.SH,0.2,20150201
000905.SH,20150130,002309.SZ,0.2,20150201
000905.SH,20150130,000078.SZ,0.2,20150201
000905.SH,20150130,600596.SH,0.2,20150201
000905.SH,20150130,000488.SZ,0.2,20150201
000905.SH,20150130,600825.SH,0.2,20150201
000905.SH,20150130,603766.SH,0.2,20150201
000905.SH,20150130,600392.SH,0.2,20150201
000905.SH,20150130,002505.SZ,0.2,20150201
000905.SH,20150130,000930.SZ,0.2,20150201
000905.SH,20150130,600545.SH,0.2,20150201
000905.SH,20150130,002311.SZ,0.2,20150201
000905.SH,20150130,600699.SH,0.2,20150201
000905.SH,20150130,000513.SZ,0.19,20150201
000905.SH,20150130,600580.SH,0.19,20150201
000905.SH,20150130,000830.SZ,0.19,20150201
000905.SH,20150130,300115.SZ,0.19,20150201
000905.SH,20150130,000877.SZ,0.19,20150201
000905.SH,20150130,002595.SZ,0.19,20150201
000905.SH,20150130,000829.SZ,0.19,20150201
000905.SH,20150130,000099.SZ,0.19,20150201
000905.SH,20150130,600261.SH,0.19,20150201
000905.SH,20150130,002013.SZ,0.19,20150201
000905.SH,20150130,002161.SZ,0.19,20150201
000905.SH,20150130,601369.SH,0.19,20150201
000905.SH,20150130,600086.SH,0.19,20150201
000905.SH,20150130,002050.SZ,0.19,20150201
000905.SH,20150130,000669.SZ,0.19,20150201
000905.SH,20150130,002277.SZ,0.19,20150201
000905.SH,20150130,000563.SZ,0.19,20150201
000905.SH,20150130,600673.SH,0.19,20150201
000905.SH,20150130,000650.SZ,0.19,20150201
000905.SH,20150130,000541.SZ,0.19,20150201
000905.SH,20150130,000718.SZ,0.18,20150201
000905.SH,20150130,600428.SH,0.18,20150201
000905.SH,20150130,600176.SH,0.18,20150201
000905.SH,20150130,600748.SH,0.18,20150201
000905.SH,20150130,002221.SZ,0.18,20150201
000905.SH,20150130,600351.SH,0.18,20150201
000905.SH,20150130,600509.SH,0.18,20150201
000905.SH,20150130,601880.SH,0.18,20150201
000905.SH,20150130,300039.SZ,0.18,20150201
000905.SH,20150130,600757.SH,0.18,20150201
000905.SH,20150130,600702.SH,0.18,20150201
000905.SH,20150130,002444.SZ,0.18,20150201
000905.SH,20150130,000788.SZ,0.18,20150201
000905.SH,20150130,601608.SH,0.18,20150201
000905.SH,20150130,600546.SH,0.18,20150201
000905.SH,20150130,000572.SZ,0.18,20150201
000905.SH,20150130,600220.SH,0.18,20150201
000905.SH,20150130,000762.SZ,0.18,20150201
000905.SH,20150130,002665.SZ,0.18,20150201
000905.SH,20150130,000636.SZ,0.18,20150201
000905.SH,20150130,002028.SZ,0.18,20150201
000905.SH,20150130,002052.SZ,0.18,20150201
000905.SH,20150130,000667.SZ,0.18,20150201
000905.SH,20150130,600004.SH,0.17,20150201
000905.SH,20150130,600993.SH,0.17,20150201
000905.SH,20150130,000681.SZ,0.17,20150201
000905.SH,20150130,600112.SH,0.17,20150201
000905.SH,20150130,600026.SH,0.17,20150201
000905.SH,20150130,600970.SH,0.17,20150201
000905.SH,20150130,600754.SH,0.17,20150201
000905.SH,20150130,000931.SZ,0.17,20150201
000905.SH,20150130,002041.SZ,0.17,20150201
000905.SH,20150130,300088.SZ,0.17,20150201
000905.SH,20150130,002122.SZ,0.17,20150201
000905.SH,20150130,002414.SZ,0.17,20150201
000905.SH,20150130,002064.SZ,0.17,20150201
000905.SH,20150130,600141.SH,0.17,20150201
000905.SH,20150130,600823.SH,0.17,20150201
000905.SH,20150130,000969.SZ,0.17,20150201
000905.SH,20150130,000726.SZ,0.17,20150201
000905.SH,20150130,600851.SH,0.17,20150201
000905.SH,20150130,600496.SH,0.17,20150201
000905.SH,20150130,600812.SH,0.17,20150201
000905.SH,20150130,000973.SZ,0.17,20150201
000905.SH,20150130,600884.SH,0.17,20150201
000905.SH,20150130,000697.SZ,0.17,20150201
000905.SH,20150130,002240.SZ,0.17,20150201
000905.SH,20150130,002317.SZ,0.17,20150201
000905.SH,20150130,000021.SZ,0.17,20150201
000905.SH,20150130,000979.SZ,0.17,20150201
000905.SH,20150130,000066.SZ,0.17,20150201
000905.SH,20150130,600039.SH,0.17,20150201
000905.SH,20150130,002056.SZ,0.17,20150201
000905.SH,20150130,000900.SZ,0.16,20150201
000905.SH,20150130,600874.SH,0.16,20150201
000905.SH,20150130,601678.SH,0.16,20150201
000905.SH,20150130,002204.SZ,0.16,20150201
000905.SH,20150130,600885.SH,0.16,20150201
000905.SH,20150130,600657.SH,0.16,20150201
000905.SH,20150130,600251.SH,0.16,20150201
000905.SH,20150130,002269.SZ,0.16,20150201
000905.SH,20150130,600073.SH,0.16,20150201
000905.SH,20150130,600380.SH,0.16,20150201
000905.SH,20150130,000860.SZ,0.16,20150201
000905.SH,20150130,600750.SH,0.16,20150201
000905.SH,20150130,600826.SH,0.16,20150201
000905.SH,20150130,002482.SZ,0.16,20150201
000905.SH,20150130,002237.SZ,0.16,20150201
000905.SH,20150130,600006.SH,0.16,20150201
000905.SH,20150130,600289.SH,0.16,20150201
000905.SH,20150130,002672.SZ,0.16,20150201
000905.SH,20150130,600859.SH,0.16,20150201
000905.SH,20150130,002168.SZ,0.16,20150201
000905.SH,20150130,002181.SZ,0.16,20150201
000905.SH,20150130,600460.SH,0.16,20150201
000905.SH,20150130,002396.SZ,0.16,20150201
000905.SH,20150130,000587.SZ,0.16,20150201
000905.SH,20150130,002390.SZ,0.16,20150201
000905.SH,20150130,002431.SZ,0.16,20150201
000905.SH,20150130,002254.SZ,0.16,20150201
000905.SH,20150130,002345.SZ,0.15,20150201
000905.SH,20150130,002251.SZ,0.15,20150201
000905.SH,20150130,000049.SZ,0.15,20150201
000905.SH,20150130,600387.SH,0.15,20150201
000905.SH,20150130,600864.SH,0.15,20150201
000905.SH,20150130,000417.SZ,0.15,20150201
000905.SH,20150130,002371.SZ,0.15,20150201
000905.SH,20150130,000555.SZ,0.15,20150201
000905.SH,20150130,600612.SH,0.15,20150201
000905.SH,20150130,002011.SZ,0.15,20150201
000905.SH,20150130,600628.SH,0.15,20150201
000905.SH,20150130,600292.SH,0.15,20150201
000905.SH,20150130,600199.SH,0.15,20150201
000905.SH,20150130,600482.SH,0.15,20150201
000905.SH,20150130,000919.SZ,0.15,20150201
000905.SH,20150130,600438.SH,0.15,20150201
000905.SH,20150130,600481.SH,0.15,20150201
000905.SH,20150130,600059.SH,0.15,20150201
000905.SH,20150130,002325.SZ,0.15,20150201
000905.SH,20150130,600260.SH,0.15,20150201
000905.SH,20150130,600300.SH,0.15,20150201
000905.SH,20150130,002477.SZ,0.15,20150201
000905.SH,20150130,600790.SH,0.15,20150201
000905.SH,20150130,002029.SZ,0.15,20150201
000905.SH,20150130,002276.SZ,0.14,20150201
000905.SH,20150130,600298.SH,0.14,20150201
000905.SH,20150130,000501.SZ,0.14,20150201
000905.SH,20150130,600971.SH,0.14,20150201
000905.SH,20150130,000809.SZ,0.14,20150201
000905.SH,20150130,600563.SH,0.14,20150201
000905.SH,20150130,600740.SH,0.14,20150201
000905.SH,20150130,002244.SZ,0.14,20150201
000905.SH,20150130,600487.SH,0.14,20150201
000905.SH,20150130,600337.SH,0.14,20150201
000905.SH,20150130,600335.SH,0.14,20150201
000905.SH,20150130,002588.SZ,0.14,20150201
000905.SH,20150130,000982.SZ,0.14,20150201
000905.SH,20150130,002551.SZ,0.14,20150201
000905.SH,20150130,000961.SZ,0.14,20150201
000905.SH,20150130,000850.SZ,0.14,20150201
000905.SH,20150130,002140.SZ,0.14,20150201
000905.SH,20150130,600132.SH,0.14,20150201
000905.SH,20150130,002463.SZ,0.14,20150201
000905.SH,20150130,600850.SH,0.14,20150201
000905.SH,20150130,600997.SH,0.14,20150201
000905.SH,20150130,002025.SZ,0.14,20150201
000905.SH,20150130,600180.SH,0.14,20150201
000905.SH,20150130,600586.SH,0.13,20150201
000905.SH,20150130,000886.SZ,0.13,20150201
000905.SH,20150130,002384.SZ,0.13,20150201
000905.SH,20150130,000823.SZ,0.13,20150201
000905.SH,20150130,600401.SH,0.13,20150201
000905.SH,20150130,600614.SH,0.13,20150201
000905.SH,20150130,601101.SH,0.13,20150201
000905.SH,20150130,002123.SZ,0.13,20150201
000905.SH,20150130,000506.SZ,0.13,20150201
000905.SH,20150130,002714.SZ,0.13,20150201
000905.SH,20150130,002332.SZ,0.13,20150201
000905.SH,20150130,600636.SH,0.13,20150201
000905.SH,20150130,600729.SH,0.13,20150201
000905.SH,20150130,002203.SZ,0.13,20150201
000905.SH,20150130,002727.SZ,0.13,20150201
000905.SH,20150130,002489.SZ,0.13,20150201
000905.SH,20150130,002315.SZ,0.13,20150201
000905.SH,20150130,002663.SZ,0.13,20150201
000905.SH,20150130,601886.SH,0.13,20150201
000905.SH,20150130,002408.SZ,0.13,20150201
000905.SH,20150130,600239.SH,0.13,20150201
000905.SH,20150130,000596.SZ,0.13,20150201
000905.SH,20150130,600456.SH,0.13,20150201
000905.SH,20150130,600551.SH,0.12,20150201
000905.SH,20150130,002342.SZ,0.12,20150201
000905.SH,20150130,002242.SZ,0.12,20150201
000905.SH,20150130,002091.SZ,0.12,20150201
000905.SH,20150130,600736.SH,0.12,20150201
000905.SH,20150130,600831.SH,0.12,20150201
000905.SH,20150130,600425.SH,0.12,20150201
000905.SH,20150130,600575.SH,0.12,20150201
000905.SH,20150130,000510.SZ,0.12,20150201
000905.SH,20150130,002118.SZ,0.12,20150201
000905.SH,20150130,002503.SZ,0.12,20150201
000905.SH,20150130,600773.SH,0.12,20150201
000905.SH,20150130,601801.SH,0.12,20150201
000905.SH,20150130,002069.SZ,0.12,20150201
000905.SH,20150130,000525.SZ,0.12,20150201
000905.SH,20150130,600776.SH,0.12,20150201
000905.SH,20150130,000062.SZ,0.12,20150201
000905.SH,20150130,000418.SZ,0.12,20150201
000905.SH,20150130,002308.SZ,0.12,20150201
000905.SH,20150130,600640.SH,0.12,20150201
000905.SH,20150130,000426.SZ,0.12,20150201
000905.SH,20150130,000861.SZ,0.12,20150201
000905.SH,20150130,002646.SZ,0.12,20150201
000905.SH,20150130,002480.SZ,0.12,20150201
000905.SH,20150130,600844.SH,0.12,20150201
000905.SH,20150130,000620.SZ,0.12,20150201
000905.SH,20150130,600329.SH,0.12,20150201
000905.SH,20150130,603005.SH,0.12,20150201
000905.SH,20150130,600830.SH,0.12,20150201
000905.SH,20150130,000852.SZ,0.12,20150201
000905.SH,20150130,002216.SZ,0.12,20150201
000905.SH,20150130,600439.SH,0.11,20150201
000905.SH,20150130,002275.SZ,0.11,20150201
000905.SH,20150130,000927.SZ,0.11,20150201
000905.SH,20150130,600488.SH,0.11,20150201
000905.SH,20150130,002648.SZ,0.11,20150201
000905.SH,20150130,600088.SH,0.11,20150201
000905.SH,20150130,002249.SZ,0.11,20150201
000905.SH,20150130,000962.SZ,0.11,20150201
000905.SH,20150130,002078.SZ,0.11,20150201
000905.SH,20150130,000921.SZ,0.11,20150201
000905.SH,20150130,600537.SH,0.11,20150201
000905.SH,20150130,000030.SZ,0.11,20150201
000905.SH,20150130,600983.SH,0.11,20150201
000905.SH,20150130,002233.SZ,0.11,20150201
000905.SH,20150130,600429.SH,0.11,20150201
000905.SH,20150130,002281.SZ,0.11,20150201
000905.SH,20150130,002392.SZ,0.11,20150201
000905.SH,20150130,000519.SZ,0.11,20150201
000905.SH,20150130,601908.SH,0.11,20150201
000905.SH,20150130,002393.SZ,0.11,20150201
000905.SH,20150130,002128.SZ,0.11,20150201
000905.SH,20150130,603077.SH,0.11,20150201
000905.SH,20150130,002083.SZ,0.11,20150201
000905.SH,20150130,002574.SZ,0.1,20150201
000905.SH,20150130,600780.SH,0.1,20150201
000905.SH,20150130,002698.SZ,0.1,20150201
000905.SH,20150130,600078.SH,0.1,20150201
000905.SH,20150130,000951.SZ,0.1,20150201
000905.SH,20150130,002557.SZ,0.1,20150201
000905.SH,20150130,601777.SH,0.1,20150201
000905.SH,20150130,601233.SH,0.1,20150201
000905.SH,20150130,002293.SZ,0.1,20150201
000905.SH,20150130,600195.SH,0.1,20150201
000905.SH,20150130,600467.SH,0.1,20150201
000905.SH,20150130,601126.SH,0.1,20150201
000905.SH,20150130,600507.SH,0.1,20150201
000905.SH,20150130,002093.SZ,0.1,20150201
000905.SH,20150130,600389.SH,0.1,20150201
000905.SH,20150130,603555.SH,0.1,20150201
000905.SH,20150130,600616.SH,0.1,20150201
000905.SH,20150130,000703.SZ,0.1,20150201
000905.SH,20150130,002267.SZ,0.09,20150201
000905.SH,20150130,600510.SH,0.09,20150201
000905.SH,20150130,002194.SZ,0.09,20150201
000905.SH,20150130,000719.SZ,0.09,20150201
000905.SH,20150130,600197.SH,0.09,20150201
000905.SH,20150130,603366.SH,0.09,20150201
000905.SH,20150130,002678.SZ,0.09,20150201
000905.SH,20150130,601965.SH,0.09,20150201
000905.SH,20150130,601999.SH,0.09,20150201
000905.SH,20150130,002327.SZ,0.09,20150201
000905.SH,20150130,600803.SH,0.09,20150201
000905.SH,20150130,601208.SH,0.09,20150201
000905.SH,20150130,002461.SZ,0.09,20150201
000905.SH,20150130,600468.SH,0.09,20150201
000905.SH,20150130,603369.SH,0.09,20150201
000905.SH,20150130,601515.SH,0.09,20150201
000905.SH,20150130,600162.SH,0.09,20150201
000905.SH,20150130,002479.SZ,0.09,20150201
000905.SH,20150130,002174.SZ,0.09,20150201
000905.SH,20150130,601010.SH,0.08,20150201
000905.SH,20150130,600184.SH,0.08,20150201
000905.SH,20150130,002430.SZ,0.08,20150201
000905.SH,20150130,600280.SH,0.08,20150201
000905.SH,20150130,603328.SH,0.08,20150201
000905.SH,20150130,000693.SZ,0.08,20150201
000905.SH,20150130,601566.SH,0.08,20150201
000905.SH,20150130,000688.SZ,0.08,20150201
000905.SH,20150130,002226.SZ,0.08,20150201
000905.SH,20150130,002225.SZ,0.08,20150201
000905.SH,20150130,000780.SZ,0.08,20150201
000905.SH,20150130,600743.SH,0.08,20150201
000905.SH,20150130,601388.SH,0.07,20150201
000905.SH,20150130,002320.SZ,0.07,20150201
000905.SH,20150130,002419.SZ,0.07,20150201
000905.SH,20150130,000552.SZ,0.07,20150201
000905.SH,20150130,002662.SZ,0.07,20150201
000905.SH,20150130,000631.SZ,0.07,20150201
000905.SH,20150130,600333.SH,0.07,20150201
000905.SH,20150130,600397.SH,0.07,20150201
000905.SH,20150130,603001.SH,0.07,20150201
000905.SH,20150130,002635.SZ,0.07,20150201
000905.SH,20150130,600618.SH,0.07,20150201
000905.SH,20150130,002490.SZ,0.07,20150201
000905.SH,20150130,600869.SH,0.07,20150201
000905.SH,20150130,002612.SZ,0.06,20150201
000905.SH,20150130,600801.SH,0.06,20150201
000905.SH,20150130,601011.SH,0.06,20150201
000905.SH,20150130,002238.SZ,0.06,20150201
000905.SH,20150130,002498.SZ,0.06,20150201
000905.SH,20150130,000603.SZ,0.05,20150201
000905.SH,20150130,002705.SZ,0.04,20150201
000905.SH,20150227,300059.SZ,1.11,20150301
000905.SH,20150227,601099.SH,0.97,20150301
000905.SH,20150227,300168.SZ,0.71,20150301
000905.SH,20150227,601519.SH,0.58,20150301
000905.SH,20150227,002183.SZ,0.54,20150301
000905.SH,20150227,600410.SH,0.53,20150301
000905.SH,20150227,000712.SZ,0.51,20150301
000905.SH,20150227,600528.SH,0.51,20150301
000905.SH,20150227,600895.SH,0.49,20150301
000905.SH,20150227,600879.SH,0.48,20150301
000905.SH,20150227,600881.SH,0.46,20150301
000905.SH,20150227,600201.SH,0.46,20150301
000905.SH,20150227,600525.SH,0.46,20150301
000905.SH,20150227,600755.SH,0.46,20150301
000905.SH,20150227,002405.SZ,0.45,20150301
000905.SH,20150227,000997.SZ,0.45,20150301
000905.SH,20150227,000748.SZ,0.45,20150301
000905.SH,20150227,600158.SH,0.45,20150301
000905.SH,20150227,000998.SZ,0.45,20150301
000905.SH,20150227,600219.SH,0.44,20150301
000905.SH,20150227,600312.SH,0.43,20150301
000905.SH,20150227,300253.SZ,0.43,20150301
000905.SH,20150227,600820.SH,0.43,20150301
000905.SH,20150227,600694.SH,0.43,20150301
000905.SH,20150227,600645.SH,0.42,20150301
000905.SH,20150227,600643.SH,0.42,20150301
000905.SH,20150227,600601.SH,0.42,20150301
000905.SH,20150227,600433.SH,0.41,20150301
000905.SH,20150227,600418.SH,0.41,20150301
000905.SH,20150227,600635.SH,0.4,20150301
000905.SH,20150227,600169.SH,0.4,20150301
000905.SH,20150227,600811.SH,0.39,20150301
000905.SH,20150227,000540.SZ,0.39,20150301
000905.SH,20150227,600490.SH,0.38,20150301
000905.SH,20150227,000977.SZ,0.38,20150301
000905.SH,20150227,000012.SZ,0.38,20150301
000905.SH,20150227,600037.SH,0.37,20150301
000905.SH,20150227,600266.SH,0.37,20150301
000905.SH,20150227,600584.SH,0.37,20150301
000905.SH,20150227,600522.SH,0.36,20150301
000905.SH,20150227,600737.SH,0.35,20150301
000905.SH,20150227,600536.SH,0.35,20150301
000905.SH,20150227,600499.SH,0.35,20150301
000905.SH,20150227,601872.SH,0.35,20150301
000905.SH,20150227,600787.SH,0.35,20150301
000905.SH,20150227,002030.SZ,0.35,20150301
000905.SH,20150227,000511.SZ,0.34,20150301
000905.SH,20150227,600026.SH,0.34,20150301
